Scenario,Iteration,Agent Number,Targets Collected,Total Moves,Agent Happiness,Max Happiness,Min Happiness,Avg Happiness,Standard Deviation Happiness,Agent Competitiveness
1,10,1,5.0,352.0,0.014164305949008499,0.027777777777777776,0.0,0.011756530175001794,0.00517947745241198,0.509915014164306
1,10,2,5.0,352.0,0.014164305949008499,0.04,0.0,0.016056988914535567,0.008759518405252971,0.35410764872521244
1,10,3,5.0,352.0,0.014164305949008499,0.03571428571428571,0.0,0.01401874555136841,0.006091540609292878,0.39660056657223797
1,10,4,5.0,352.0,0.014164305949008499,0.038461538461538464,0.0,0.019133119383699115,0.00808145285615444,0.36827195467422097
1,10,5,5.0,352.0,0.014164305949008499,0.047619047619047616,0.0,0.020989875190761974,0.010476174279658275,0.2974504249291785
